Unnamed: 0,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,class
515,192.168.1.34,224.0.0.251,5353,5353,17,2020-12-01 21:14:37,99943191.0,90.10118558251756,0.4502557858093604,0.4502557858093604,0.0,45,0,9005,0,267.0,112.0,200.11111111111111,37.34060775689545,0.0,0.0,0.0,0.0,267,112,200.11111111111111,37.34060775689545,1394.3209876543206,360,0,8,45,2271436.159090909,16374237.0,354.0,4870343.093228601,99943191.0,16374237.0,354.0,2271436.159090909,4870343.093228601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,200.11111111111111,0,0,14544668.0,14365179.0,14448467.75,77517.24500191877,14365950.0,994257.0,6742555.2727272725,6270183.660051855,1066.0,6.8,0.0,0.0,1106.4812815751975,0.0,200.11111111111111,0.0,0,45,0,9005,0,Benign
138,192.168.1.23,224.0.0.252,61295,5355,17,2020-12-01 20:18:07,99976.0,1280.307273745699,20.004801152276546,20.004801152276546,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,Benign
733,192.168.1.201,224.0.0.252,58127,5355,17,2020-12-01 21:37:48,100965.0,1267.7660575446937,19.80884464913584,19.80884464913584,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,Benign
747,192.168.1.19,192.168.1.23,502,61238,6,2020-12-01 21:38:48,90001155.0,216.9972152024049,3.4999550839097564,1.4999807502470386,1.999974333662718,135,180,8730,10800,67.0,60.0,64.66666666666667,3.299831645537222,66.0,54.0,60.0,6.0,67,54,62.0,5.529143565818179,30.571428571428573,2700,3600,20,135,286627.8821656051,845088.0,0.0,328535.9997969696,89036951.0,1091737.0,0.0,664454.8582089553,468465.38152016967,89792326.0,845088.0,194987.0,501633.10614525137,289700.53511924035,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,62.0,32120,63174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,60.0,0,135,180,8730,10800,Benign
699,192.168.1.52,224.0.0.251,5353,5353,17,2020-12-01 21:36:18,100091991.0,107.09148547159982,0.4795588490191987,0.4795588490191987,0.0,48,0,10719,0,267.0,128.0,223.3125,51.12083571059847,0.0,0.0,0.0,0.0,267,128,223.3125,51.12083571059847,2613.33984375,384,0,8,48,2129616.829787234,15049935.0,100193.0,4438376.11079957,100091991.0,15049935.0,100193.0,2129616.829787234,4438376.11079957,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,223.3125,0,0,13845948.0,13656313.0,13741162.5,72472.10466965893,12887690.0,997921.0,6347892.0,5827185.909574675,1301.0,7.4,0.0,0.0,698.0102790463752,0.0,223.3125,0.0,0,48,0,10719,0,Benign
278,192.168.1.55,192.168.1.23,502,61431,6,2020-12-01 20:40:02,90030398.0,600.7970774493299,8.996961226362677,3.998649433938968,4.99831179242371,360,450,25470,28620,85.0,65.0,70.75,8.257572282456872,66.0,54.0,63.6,4.8,85,54,66.77777777777777,7.465145347662589,55.72839506172839,7200,9000,20,360,111286.02966625465,777071.0,986.0,219319.8699365733,89978351.0,980969.0,4966.0,250636.07520891365,382277.4815367797,90029331.0,777071.0,4876.0,200510.75946547888,263152.5133985317,0,0,0,0,1,0,0,0,0,0,0,1.25,66.77777777777777,2760,64703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75,63.6,0,360,450,25470,28620,Benign
663,192.168.1.201,224.0.0.252,61193,5355,17,2020-12-01 21:31:04,101221.0,1264.5597257486097,19.758745714822023,19.758745714822023,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,Benign
445,192.168.1.34,192.168.1.255,138,138,17,2020-12-01 21:05:08,0.0,0.0,0.0,0.0,0.0,1,0,285,0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,0.0,285,285,285.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,285.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0,1,0,285,0,Benign
655,192.168.1.201,224.0.0.252,53040,5355,17,2020-12-01 21:29:34,100494.0,1273.707883057695,19.901685672776484,19.901685672776484,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,Benign
330,192.168.1.52,239.255.255.250,42483,1900,17,2020-12-01 20:47:13,3005893.0,278.1203456011242,1.330719356943178,1.330719356943178,0.0,4,0,836,0,209.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,209,209,209.0,0.0,0.0,32,0,8,4,1001964.3333333334,1002465.0,1001530.0,384.5831798482395,3005893.0,1002465.0,1001530.0,1001964.3333333334,384.5831798482395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,209.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0,4,0,836,0,Benign
